datetime,Date,DA_price,power_DA,market_dispatch_DA,opening_capacity_DA,throughput_DA,profit_DA,SoH_DA,spot_price,power,market_dispatch,opening_capacity,throughput,profit,SoH,,,Date,DA TP,DA profit,
03/01/2021 23:30,03/01/2021,43.87,0,0,-6.03E-17,6.03E-17,0,1.998626395,41.36,0,0,-1.21E-16,1.21E-16,0,1.998643582,,,24/05/2021,11.42027103,119.6478202,10.4767934
04/01/2021 00:00,04/01/2021,48.85,-0.261201891,-0.130600945,0,0,-6.379856177,1.998643582,43,-1,-0.5,0,0,-22.26401553,1.998643582,,,25/05/2021,5.832799382,81.50736037,13.97396945
04/01/2021 00:30,04/01/2021,48.85,0,0,0.122503687,0.122503687,0,1.998635007,46.65,0,0,0.469,0.469,0,1.998610752,,,26/05/2021,7.664023812,59.12688443,7.714861786
04/01/2021 01:00,04/01/2021,48.85,0,0,0.122503687,0,0,1.998635007,51.15,0.693089652,0.325059047,0.469,0,16.62677025,1.998610752,,,27/05/2021,7.661831081,86.13670148,11.24231278
04/01/2021 01:30,04/01/2021,48.85,0,0,0.122503687,0,0,1.998635007,47.83,0,0,0.122455174,0.346544826,0,1.998586494,,,28/05/2021,7.659406186,83.09066937,10.84818684
04/01/2021 02:00,04/01/2021,41.64,-1,-0.5,0.122503687,0,-20.82,1.998635007,40.86,-1,-0.5,0.122455174,0,-20.82,1.998586494,,,29/05/2021,7.657261852,79.13078183,10.3340833
04/01/2021 02:30,04/01/2021,41.64,-1,-0.5,0.591503687,0.469,-20.82,1.998602177,41.63,-1,-0.5,0.591455174,0.469,-20.82,1.998553664,,,30/05/2021,7.703547008,56.71247431,7.361865157
04/01/2021 03:00,04/01/2021,42.11,-1,-0.5,1.060503687,0.469,-21.055,1.998569347,42.2,-1,-0.5,1.060455174,0.469,-21.055,1.998520834,,,31/05/2021,7.652974986,64.49778195,8.427805143
04/01/2021 03:30,04/01/2021,42.11,-1,-0.5,1.529503687,0.469,-21.055,1.998536517,38.32,-1,-0.5,1.529455174,0.469,-21.055,1.998488004,,,01/06/2021,7.577684006,1374.864024,181.435914
04/01/2021 04:00,04/01/2021,52.87,0,0,1.998503687,0.469,0,1.998503687,51.58,0,0,1.998455174,0.469,0,1.998455174,,,02/06/2021,7.649239515,60.05473525,7.851072663
04/01/2021 04:30,04/01/2021,52.87,0,0,1.998503687,0,0,1.998503687,49.61,0,0,1.998455174,0,0,1.998455174,,,03/06/2021,5.823536682,131.1719683,22.52445128
04/01/2021 05:00,04/01/2021,63.38,0,0,1.998503687,0,0,1.998503687,54.84,0.938131329,0.439983593,1.998455174,0,24.12870026,1.998455174,,,04/06/2021,9.521502303,114.8153651,12.05853461
04/01/2021 05:30,04/01/2021,63.38,0,0,1.998503687,0,0,1.998503687,52.25,0,0,1.529389509,0.469065665,0,1.998422339,,,05/06/2021,7.643119175,98.80610023,12.92745775
04/01/2021 06:00,04/01/2021,61.62,0,0,1.998503687,0,0,1.998503687,46,-1,-0.5,1.529389509,0,-23,1.998422339,,,06/06/2021,3.820485853,49.53987059,12.96690329
04/01/2021 06:30,04/01/2021,61.62,0,0,1.998503687,0,0,1.998503687,57.58,0,0,1.998389509,0.469,0,1.998389509,,,07/06/2021,7.638807447,72.23450833,9.456254636
04/01/2021 07:00,04/01/2021,68.08,1,0.469,1.998503687,0,31.92952,1.998503687,56.63,0,0,1.998389509,0,5.37005,1.998389509,,,08/06/2021,9.512126395,149.6267033,15.73010041
04/01/2021 07:30,04/01/2021,68.08,0.997007373,0.467596458,1.498503687,0.5,31.83396687,1.998468687,61.83,0.938131329,0.439983593,1.998389509,0,30.12666344,1.998389509,,,09/06/2021,7.634007109,943.4081931,123.5796849
04/01/2021 08:00,04/01/2021,69.92,1,0.469,1,0.498503687,32.79248,1.998433791,57.03,0,0,1.529323845,0.469065665,6.04541,1.998356675,,,10/06/2021,1.5,24.35614874,16.23743249
04/01/2021 08:30,04/01/2021,69.92,1,0.469,0.5,0.5,32.79248,1.998398791,60.22,0,0,1.529323845,0,4.5493,1.998356675,,,11/06/2021,7.565794504,121.7784412,16.0959224
04/01/2021 09:00,04/01/2021,60.11,0,0,0,0.5,0,1.998363791,59.94,0,0,1.529323845,0,0,1.998356675,,,12/06/2021,7.625199481,169.744989,22.26105553
04/01/2021 09:30,04/01/2021,60.11,0,0,0,0,0,1.998363791,59.68,0,0,1.529323845,0,0,1.998356675,,,13/06/2021,9.499606821,50.60315656,5.326868524
04/01/2021 10:00,04/01/2021,50.24,-1,-0.5,0,0,-25.12,1.998363791,53.89,-1,-0.5,1.529323845,0,-25.12,1.998356675,,,14/06/2021,5.810608459,63.63670601,10.95181451
04/01/2021 10:30,04/01/2021,50.24,-1,-0.5,0.469,0.469,-25.12,1.998330961,57.8,0,0,1.998323845,0.469,3.78,1.998323845,,,15/06/2021,7.619091443,75.47921356,9.906589799
04/01/2021 11:00,04/01/2021,58.73,1,0.469,0.938,0.469,27.54437,1.998298131,58.97,0,0,1.998323845,0,-0.11256,1.998323845,,,16/06/2021,7.616415832,78.42422508,10.29673626
04/01/2021 11:30,04/01/2021,58.73,0.876,0.410844,0.438,0.5,24.12886812,1.998263131,58.11,0,0,1.998323845,0,0.25472328,1.998323845,,,17/06/2021,7.614019274,90.01386558,11.82212211
04/01/2021 12:00,04/01/2021,50.23,-1,-0.5,0,0.438,-25.115,1.998232471,59.69,0,0,1.998323845,0,4.73,1.998323845,,,18/06/2021,7.611625044,50.01887272,6.571378968
04/01/2021 12:30,04/01/2021,50.23,-1,-0.5,0.469,0.469,-25.115,1.998199641,57.94,0,0,1.998323845,0,3.855,1.998323845,,,19/06/2021,9.609474363,91.78894515,9.55192154
04/01/2021 13:00,04/01/2021,44.07,-1,-0.5,0.938,0.469,-22.035,1.998166811,57.49,0,0,1.998323845,0,6.71,1.998323845,,,20/06/2021,9.556076917,61.80482115,6.46759352
04/01/2021 13:30,04/01/2021,44.07,-1,-0.5,1.407,0.469,-22.035,1.998133981,58.55,0,0,1.998323845,0,7.24,1.998323845,,,21/06/2021,9.482293705,77.70028008,8.19424946
04/01/2021 14:00,04/01/2021,50.23,-0.260325384,-0.130162692,1.876,0.469,-6.53807201,1.998101151,62.86,0,0,1.998323845,0,1.643954798,1.998323845,,,22/06/2021,7.604423771,60.69382736,7.981384151
04/01/2021 14:30,04/01/2021,50.23,0,0,1.998092605,0.122092605,0,1.998092605,65.31,0,0,1.998323845,0,0,1.998323845,,,23/06/2021,7.602256858,118.7044001,15.61436325
04/01/2021 15:00,04/01/2021,52.17,0,0,1.998092605,0,6.96E-14,1.998092605,65.05,0,0,1.998323845,0,6.96E-14,1.998323845,,,24/06/2021,9.475865957,71.36228156,7.530950932
04/01/2021 15:30,04/01/2021,52.17,0,0,1.998092605,0,0,1.998092605,67.57,0,0,1.998323845,0,0,1.998323845,,,25/06/2021,7.598014241,55.29365616,7.277382538
04/01/2021 16:00,04/01/2021,65.12,0,0,1.998092605,0,0,1.998092605,70.44,0,0,1.998323845,0,0,1.998323845,,,26/06/2021,7.595607212,74.29087182,9.780767981
04/01/2021 16:30,04/01/2021,65.12,0,0,1.998092605,0,0,1.998092605,71.77,0,0,1.998323845,0,0,1.998323845,,,27/06/2021,7.593218137,65.64102381,8.644690911
04/01/2021 17:00,04/01/2021,70.01,1,0.469,1.998092605,0,32.83469,1.998092605,71.41,0,0,1.998323845,0,-0.6566,1.998323845,,,28/06/2021,7.590824826,82.85646737,10.91534442
04/01/2021 17:30,04/01/2021,70.01,1,0.469,1.498092605,0.5,32.83469,1.998057605,73.91,1,0.469,1.998323845,0,32.83469,1.998323845,,,29/06/2021,7.589425022,58.22297416,7.671592247
04/01/2021 18:00,04/01/2021,69.48,1,0.469,0.998092605,0.5,32.58612,1.998022605,74.23,1,0.469,1.498323845,0.5,32.58612,1.998288845,,,30/06/2021,9.463037714,62.02891884,6.554863323
04/01/2021 18:30,04/01/2021,69.48,0.99618521,0.467210863,0.498092605,0.5,32.46181079,1.997987605,73.74,1,0.469,0.998323845,0.5,32.59374172,1.998253845,,,01/07/2021,3.792197104,494.5321747,130.4078246
04/01/2021 19:00,04/01/2021,65.39,0,0,0,0.498092605,0,1.997952738,72.83,0.996647689,0.467427766,0.498323845,0.5,34.04276421,1.998218845,,,02/07/2021,9.419132331,155.872324,16.54848011
04/01/2021 19:30,04/01/2021,65.39,0,0,0,0,0,1.997952738,64.01,0,0,0,0.498323845,0,1.998183962,,,03/07/2021,5.666470317,80.61242204,14.22621447
04/01/2021 20:00,04/01/2021,58.97,0,0,0,0,0,1.997952738,65.38,0,0,0,0,0,1.998183962,,,04/07/2021,9.454561013,67.34380754,7.122891
04/01/2021 20:30,04/01/2021,58.97,0,0,0,0,0,1.997952738,61.05,0,0,0,0,0,1.998183962,,,05/07/2021,9.451616864,103.0278226,10.90055004
04/01/2021 21:00,04/01/2021,57.1,0,0,0,0,0,1.997952738,57.1,0,0,0,0,0,1.998183962,,,06/07/2021,7.573495988,71.0313853,9.378942752
04/01/2021 21:30,04/01/2021,57.1,0,0,0,0,0,1.997952738,52.35,0,0,0,0,0,1.998183962,,,07/07/2021,7.570773365,75.98918787,10.03717642
04/01/2021 22:00,04/01/2021,57.64,0,0,0,0,0,1.997952738,52.39,0,0,0,0,0,1.998183962,,,08/07/2021,9.568611163,172.5443773,18.03233242
04/01/2021 22:30,04/01/2021,57.64,0,0,0,0,0,1.997952738,46.59,0,0,0,0,0,1.998183962,,,09/07/2021,7.535248348,543.0058163,72.06209951
04/01/2021 23:00,04/01/2021,57,-6.43E-16,-3.21E-16,0,0,-1.83E-14,1.997952738,44.37,-1,-0.5,0,0,-22.185,1.998183962,,,10/07/2021,7.564085471,456.5364264,60.35579954
04/01/2021 23:30,04/01/2021,57,0,0,3.01E-16,3.01E-16,0,1.997952738,50.52,0.938,0.439922,0.469,0.469,22.22485944,1.998151132,,,11/07/2021,5.657248581,425.7893681,75.26439081
05/01/2021 00:00,05/01/2021,63.45,0,0,0,0,0,1.998118302,67.81,0,0,0,0,0,1.998118302,,,12/07/2021,8.997272479,221.6154337,24.63140182
05/01/2021 00:30,05/01/2021,63.45,0,0,0,0,0,1.998118302,61.08,-1,-0.5,0,0,-30.54,1.998118302,,,13/07/2021,7.556383843,75.15647313,9.946089914
05/01/2021 01:00,05/01/2021,64.38,0,0,0,0,0,1.998118302,66.93,0,0,0.469,0.469,0,1.998085472,,,14/07/2021,9.430268352,71.10598866,7.540187193
05/01/2021 01:30,05/01/2021,64.38,0,0,0,0,0,1.998118302,68.15,0,0,0.469,0,0,1.998085472,,,15/07/2021,7.552153453,52.53192374,6.955886698
05/01/2021 02:00,05/01/2021,60.09,0,0,0,0,0,1.998118302,70.72,0.938,0.439922,0.469,0,31.11128384,1.998085472,,,16/07/2021,7.550011176,63.06786056,8.353346649
05/01/2021 02:30,05/01/2021,60.09,0,0,0,0,0,1.998118302,64.27,0,0,0,0.469,0,1.998052642,,,17/07/2021,7.547641232,91.57896797,12.13345536
05/01/2021 03:00,05/01/2021,56.13,-1,-0.5,0,0,-28.065,1.998118302,61.99,-0.259941979,-0.129970989,0,0,-5.126901631,1.998052642,,,18/07/2021,7.545185028,91.21842402,12.08962056
05/01/2021 03:30,05/01/2021,56.13,-1,-0.5,0.469,0.469,-28.065,1.998085472,50.09,-1,-0.5,0.121912788,0.121912788,-28.065,1.998044108,,,19/07/2021,7.543866173,95.84765739,12.70537616
05/01/2021 04:00,05/01/2021,54.98,-1,-0.5,0.938,0.469,-27.49,1.998052642,50.78,-1,-0.5,0.590912788,0.469,-27.49,1.998011278,,,20/07/2021,7.542810106,86.91195164,11.52248968
05/01/2021 04:30,05/01/2021,54.98,-1,-0.5,1.407,0.469,-27.49,1.998019812,54.86,-1,-0.5,1.059912788,0.469,-27.49,1.997978448,,,21/07/2021,7.540435848,112.149436,14.87307076
05/01/2021 05:00,05/01/2021,57,-0.260081969,-0.130040984,1.876,0.469,-7.412336115,1.997986982,64.36,0,0,1.528912788,0.469,0.957101646,1.997945618,,,22/07/2021,7.538324821,123.1887252,16.34165787
05/01/2021 05:30,05/01/2021,57,0,0,1.997978443,0.121978443,0,1.997978443,65.6,0,0,1.528912788,0,0,1.997945618,,,23/07/2021,9.412744323,73.46138341,7.804459665
05/01/2021 06:00,05/01/2021,66.34,0,0,1.997978443,0,0,1.997978443,65.21,0,0,1.528912788,0,0,1.997945618,,,24/07/2021,9.41142665,82.93107735,8.811743473
05/01/2021 06:30,05/01/2021,66.34,0,0,1.997978443,0,0,1.997978443,58.08,-1,-0.5,1.528912788,0,-29.04,1.997945618,,,25/07/2021,9.409054422,91.20519638,9.693343484
05/01/2021 07:00,05/01/2021,79,0,0,1.997978443,0,0,1.997978443,64.69,-4.19E-16,-2.09E-16,1.997912788,0.469,-1.35E-14,1.997912788,,,26/07/2021,7.530127009,98.28530649,13.05227739
05/01/2021 07:30,05/01/2021,79,0,0,1.997978443,0,0,1.997978443,67.84,0,0,1.997912788,0,0,1.997912788,,,27/07/2021,9.392380038,98.6326146,10.50134409
05/01/2021 08:00,05/01/2021,87.07,1,0.469,1.997978443,0,40.83583,1.997978443,69.89,0,0,1.997912788,0,8.05742,1.997912788,,,28/07/2021,9.402391412,74.54997109,7.92883085
05/01/2021 08:30,05/01/2021,87.07,1,0.469,1.497978443,0.5,40.83583,1.997943443,70.03,0,0,1.997912788,0,7.99176,1.997912788,,,29/07/2021,7.524284317,153.6516602,20.42076744
05/01/2021 09:00,05/01/2021,82.38,1,0.469,0.997978443,0.5,38.63622,1.997908443,72.19,0,0,1.997912788,0,4.77911,1.997912788,,,30/07/2021,8.960128623,98.53331953,10.99686441
05/01/2021 09:30,05/01/2021,82.38,0.995956887,0.46710378,0.497978443,0.5,38.48000939,1.997873443,67.85,0,0,1.997912788,0,6.787017923,1.997912788,,,31/07/2021,7.512085033,70.22676399,9.348504933
05/01/2021 10:00,05/01/2021,78.6,0,0,0,0.497978443,0,1.997838585,76.47,0,0,1.997912788,0,0,1.997912788,,,01/08/2021,7.135007435,685.5663035,96.08487584
05/01/2021 10:30,05/01/2021,78.6,0,0,0,0,0,1.997838585,79.19,1,0.469,1.997912788,0,37.14011,1.997912788,,,02/08/2021,5.633955968,114.3034406,20.28830919
05/01/2021 11:00,05/01/2021,78.82,0,0,0,0,0,1.997838585,83.15,1,0.469,1.497912788,0.5,38.99735,1.997877788,,,03/08/2021,7.513233078,407.8151564,54.27958273
05/01/2021 11:30,05/01/2021,78.82,0,0,0,0,0,1.997838585,79.26,1,0.469,0.997912788,0.5,37.17294,1.997842788,,,04/08/2021,7.510604534,69.59386525,9.266080371
05/01/2021 12:00,05/01/2021,54.06,-0.259485599,-0.1297428,0,0,-7.013895747,1.997838585,71.29,0,0,0.497912788,0.5,2.235468437,1.997807788,,,05/08/2021,9.383663943,127.850138,13.62475668
05/01/2021 12:30,05/01/2021,54.06,0,0,0.121698746,0.121698746,0,1.997830066,71.4,0,0,0.497912788,0,0,1.997807788,,,06/08/2021,7.505825134,65.78008174,8.763870802
05/01/2021 13:00,05/01/2021,51.01,-1,-0.5,0.121698746,0,-25.505,1.997830066,68.11,0,0,0.497912788,0,8.55,1.997807788,,,07/08/2021,7.503461194,88.87557597,11.8446106
05/01/2021 13:30,05/01/2021,51.01,-1,-0.5,0.590698746,0.469,-25.505,1.997797236,63.34,-1,-0.5,0.497912788,0,-25.505,1.997807788,,,08/08/2021,7.501097951,258.2487922,34.42813225
05/01/2021 14:00,05/01/2021,51.01,-1,-0.5,1.059698746,0.469,-25.505,1.997764406,65.9,-1,-0.5,0.966912788,0.469,-25.505,1.997774958,,,09/08/2021,7.498472768,180.1590606,24.02610054
05/01/2021 14:30,05/01/2021,51.01,-1,-0.5,1.528698746,0.469,-25.505,1.997731576,68.22,0,0,1.435912788,0.469,8.605,1.997742128,,,10/08/2021,7.496373489,463.7316512,61.86079868
05/01/2021 15:00,05/01/2021,54.17,0,0,1.997698746,0.469,2.41E-14,1.997698746,68.32,0,0,1.435912788,0,2.41E-14,1.997742128,,,11/08/2021,7.061373149,112.5197432,15.93454146
05/01/2021 15:30,05/01/2021,54.17,0,0,1.997698746,0,0,1.997698746,67.58,-0.197846513,-0.098923257,1.435912788,0,-6.685233682,1.997742128,,,12/08/2021,3.746324031,162.1075548,43.27109814
05/01/2021 16:00,05/01/2021,74.07,0,0,1.997698746,0,0,1.997698746,66.38,-1,-0.5,1.528702803,0.092790015,-33.19,1.997735633,,,13/08/2021,9.366022788,125.5112592,13.40069975
05/01/2021 16:30,05/01/2021,74.07,0,0,1.997698746,0,0,1.997698746,72.47,0,0,1.997702803,0.469,0,1.997702803,,,14/08/2021,7.487925875,118.6745316,15.84878558
05/01/2021 17:00,05/01/2021,86.2,0,0,1.997698746,0,0,1.997698746,81.43,0,0,1.997702803,0,0,1.997702803,,,15/08/2021,9.485041813,88.88391397,9.370956472
05/01/2021 17:30,05/01/2021,86.2,0,0,1.997698746,0,0,1.997698746,86.09,0.995405605,0.466845229,1.997702803,0,40.19070576,1.997702803,,,16/08/2021,7.617699009,203.2065134,26.6755766
05/01/2021 18:00,05/01/2021,90.04,1,0.469,1.997698746,0,42.22876,1.997698746,82.69,0,0,1.5,0.497702803,3.44715,1.997667964,,,17/08/2021,5.617313775,90.56341513,16.1221927
05/01/2021 18:30,05/01/2021,90.04,0.995397492,0.466841424,1.497698746,0.5,42.0344018,1.997663746,83.56,0,0,1.5,0,3.025132426,1.997667964,,,18/08/2021,7.479221371,67.37953385,9.00889685
05/01/2021 19:00,05/01/2021,90.99,1,0.469,1,0.497698746,42.67431,1.997628907,79.82,0,0,1.5,0,5.23873,1.997667964,,,19/08/2021,5.614825441,148.2589898,26.40491522
05/01/2021 19:30,05/01/2021,90.99,1,0.469,0.5,0.5,42.67431,1.997593907,79.39,0,0,1.5,0,5.4404,1.997667964,,,20/08/2021,7.475520875,100.3257067,13.42056404
05/01/2021 20:00,05/01/2021,90,0,0,0,0.5,0,1.997558907,94.2,1,0.469,1.5,0,44.1798,1.997667964,,,21/08/2021,9.349109404,94.14763139,10.07022459
05/01/2021 20:30,05/01/2021,90,0,0,0,0,0,1.997558907,88.75,1,0.469,1,0.5,41.62375,1.997632964,,,22/08/2021,7.471538036,96.17866121,12.87267237
05/01/2021 21:00,05/01/2021,78.25,0,0,0,0,0,1.997558907,87.27,1,0.469,0.5,0.5,40.92963,1.997597964,,,23/08/2021,9.345183695,124.8452846,13.35931841
05/01/2021 21:30,05/01/2021,78.25,0,0,0,0,0,1.997558907,84.23,0,0,0,0.5,0,1.997562964,,,24/08/2021,7.46656741,140.4562237,18.81135145
05/01/2021 22:00,05/01/2021,73.33,0,0,0,0,0,1.997558907,68.84,0,0,0,0,0,1.997562964,,,25/08/2021,9.339416171,101.5536508,10.87366158
05/01/2021 22:30,05/01/2021,73.33,0,0,0,0,0,1.997558907,76.91,0,0,-6.03E-17,6.03E-17,0,1.997562964,,,26/08/2021,7.4608015,97.23538803,13.03283408
05/01/2021 23:00,05/01/2021,61.95,0,0,0,0,7.96E-15,1.997558907,77.4,0,0,-6.03E-17,0,7.96E-15,1.997562964,,,27/08/2021,9.334712768,96.54369875,10.34243915
05/01/2021 23:30,05/01/2021,61.95,0,0,-1.21E-16,1.21E-16,0,1.997558907,76.78,0,0,-6.03E-17,0,0,1.997562964,,,28/08/2021,9.333330285,92.23636585,9.882470997
06/01/2021 00:00,06/01/2021,54.59,-1,-0.5,0,0,-27.295,1.997562964,68.8,0,0,0,0,7.105,1.997562964,,,29/08/2021,9.33172645,82.62643954,8.854357228
06/01/2021 00:30,06/01/2021,54.59,-1,-0.5,0.469,0.469,-27.295,1.997530134,70.17,0,0,0,0,7.79,1.997562964,,,30/08/2021,9.329894911,88.36265677,9.47091662
06/01/2021 01:00,06/01/2021,56.19,-1,-0.5,0.938,0.469,-28.095,1.997497304,72.81,0,0,0,0,8.31,1.997562964,,,31/08/2021,9.328851439,91.70792325,9.830569588
06/01/2021 01:30,06/01/2021,56.19,-1,-0.5,1.407,0.469,-28.095,1.997464474,60.67,-1,-0.5,0,0,-28.095,1.997562964,,,01/09/2021,8.95154551,91.52665104,10.22467583
06/01/2021 02:00,06/01/2021,57.6,-0.258897961,-0.129448981,1.876,0.469,-7.456261289,1.997431644,74.74,0,0,0.469,0.469,2.21875553,1.997530134,,,02/09/2021,5.72523197,57.21874944,9.994136436
06/01/2021 02:30,06/01/2021,57.6,0,0,1.997423144,0.121423144,0,1.997423144,67.84,0,0,0.469,0,0,1.997530134,,,03/09/2021,7.44918935,70.33492514,9.441956948
06/01/2021 03:00,06/01/2021,66.81,0,0,1.997423144,0,0,1.997423144,66.24,-1,-0.5,0.469,0,-33.12,1.997530134,,,04/09/2021,7.446823908,69.04971316,9.272370881
06/01/2021 03:30,06/01/2021,66.81,0,0,1.997423144,0,0,1.997423144,66.49,-1,-0.5,0.938,0.469,-33.245,1.997497304,,,05/09/2021,9.319426147,168.3900571,18.06871523
06/01/2021 04:00,06/01/2021,68.74,0,0,1.997423144,0,0,1.997423144,70.75,0,0,1.407,0.469,0,1.997464474,,,06/09/2021,7.440799794,71.57751058,9.619599043
06/01/2021 04:30,06/01/2021,68.74,0,0,1.997423144,0,0,1.997423144,62.13,-1,-0.5,1.407,0,-31.065,1.997464474,,,07/09/2021,7.438707889,86.821449,11.67157661
06/01/2021 05:00,06/01/2021,75.71,0,0,1.997423144,0,0,1.997423144,83.09,1,0.469,1.876,0.469,38.96921,1.997431644,,,08/09/2021,9.312581474,97.79630623,10.5015249
06/01/2021 05:30,06/01/2021,75.71,0,0,1.997423144,0,0,1.997423144,61.08,-1,-0.5,1.376,0.5,-30.54,1.997396644,,,09/09/2021,7.434499468,1387.841587,186.6758607
06/01/2021 06:00,06/01/2021,82.2,0,0,1.997423144,0,0,1.997423144,69.68,0,0,1.845,0.469,0,1.997363814,,,10/09/2021,7.432933504,213.855398,28.77133205
06/01/2021 06:30,06/01/2021,82.2,0,0,1.997423144,0,0,1.997423144,80.6,1,0.469,1.845,0,37.8014,1.997363814,,,11/09/2021,7.43057995,151.0149322,20.32343817
06/01/2021 07:00,06/01/2021,99,1,0.469,1.997423144,0,46.431,1.997423144,75.73,0,0,1.345,0.5,10.91363,1.997328814,,,12/09/2021,3.714470022,250.073361,67.32410262
06/01/2021 07:30,06/01/2021,99,1,0.469,1.497423144,0.5,46.431,1.997388144,76.54,0.447776357,0.210007112,1.345,0,26.60768432,1.997328814,,,13/09/2021,9.30285498,868.3986934,93.3475471
06/01/2021 08:00,06/01/2021,98.06,1,0.469,0.997423144,0.5,45.99014,1.997353144,84.86,1,0.469,1.121111821,0.223888179,45.99014,1.997313141,,,14/09/2021,9.300695606,2524.642225,271.4466027
06/01/2021 08:30,06/01/2021,98.06,0.994846288,0.466582909,0.497423144,0.5,45.75312006,1.997318144,77.5,1,0.469,0.621111821,0.5,45.94044461,1.997278141,,,15/09/2021,7.421829173,3521.419083,474.4678166
06/01/2021 09:00,06/01/2021,75.69,0,0,0,0.497423144,0,1.997283324,68.36,0,0,0.121111821,0.5,0,1.997243141,,,16/09/2021,7.419751352,2596.711768,349.9728825
06/01/2021 09:30,06/01/2021,75.69,0,0,0,0,0,1.997283324,65.85,-1,-0.5,0.121111821,0,-32.925,1.997243141,,,17/09/2021,7.417674112,351.3027663,47.36023193
06/01/2021 10:00,06/01/2021,66.04,0,0,0,0,0,1.997283324,71.97,0,0,0.590111821,0.469,0,1.997210311,,,18/09/2021,7.415072321,247.8089599,33.41962819
06/01/2021 10:30,06/01/2021,66.04,0,0,0,0,0,1.997283324,68.35,0,0,0.590111821,0,0,1.997210311,,,19/09/2021,7.58233768,346.4076956,45.68613405
06/01/2021 11:00,06/01/2021,66.23,0,0,0,0,0,1.997283324,67.94,0,0,0.590111821,0,0,1.997210311,,,20/09/2021,7.411403415,1641.52274,221.4860868
06/01/2021 11:30,06/01/2021,66.23,0,0,0,0,0,1.997283324,64.41,-1,-0.5,0.590111821,0,-32.205,1.997210311,,,21/09/2021,9.409328512,400.3941549,42.55289359
06/01/2021 12:00,06/01/2021,61.41,-0.258301757,-0.129150879,0,0,-7.931155463,1.997283324,71.02,0,0,1.059111821,0.469,1.241139945,1.997177481,,,22/09/2021,9.282186498,269.6449334,29.04972158
06/01/2021 12:30,06/01/2021,61.41,0,0,0.121143524,0.121143524,0,1.997274844,70.44,0,0,1.059111821,0,0,1.997177481,,,23/09/2021,10.65522466,381.6461781,35.81775048
06/01/2021 13:00,06/01/2021,57.06,-1,-0.5,0.121143524,0,-28.53,1.997274844,70.61,0,0,1.059111821,0,6.775,1.997177481,,,24/09/2021,7.400329677,236.3624881,31.93945384
06/01/2021 13:30,06/01/2021,57.06,-1,-0.5,0.590143524,0.469,-28.53,1.997242014,63.22,-1,-0.5,1.059111821,0,-28.53,1.997177481,,,25/09/2021,9.275013782,257.4374969,27.75602312
06/01/2021 14:00,06/01/2021,59.2,-1,-0.5,1.059143524,0.469,-29.6,1.997209184,66.02,-1,-0.5,1.528111821,0.469,-29.6,1.997144651,,,26/09/2021,7.396942348,185.7969966,25.11808094
06/01/2021 14:30,06/01/2021,59.2,-1,-0.5,1.528143524,0.469,-29.6,1.997176354,75.85,0,0,1.997111821,0.469,8.325,1.997111821,,,27/09/2021,11.32475054,344.755584,30.44266474
06/01/2021 15:00,06/01/2021,63.89,0,0,1.997143524,0.469,0,1.997143524,77.31,0,0,1.997111821,0,0,1.997111821,,,28/09/2021,9.268439053,304.0377024,32.80354984
06/01/2021 15:30,06/01/2021,63.89,0,0,1.997143524,0,0,1.997143524,71.43,0,0,1.997111821,0,0,1.997111821,,,29/09/2021,9.390106894,472.6523566,50.33514123
06/01/2021 16:00,06/01/2021,85,1,0.469,1.997143524,0,39.865,1.997143524,77.55,0,0,1.997111821,0,3.49405,1.997111821,,,30/09/2021,9.386936889,241.8411039,25.76358047
06/01/2021 16:30,06/01/2021,85,0.994287048,0.466320626,1.497143524,0.5,39.63725319,1.997108524,78.15,0,0,1.997111821,0,3.194296286,1.997111821,,,01/10/2021,7.129870775,134.869937,18.91618253
06/01/2021 17:00,06/01/2021,85.89,1,0.469,1,0.497143524,40.28241,1.997073724,70.62,0,0,1.997111821,0,7.16163,1.997111821,,,02/10/2021,3.691082609,359.7181119,97.45599057
06/01/2021 17:30,06/01/2021,85.89,1,0.469,0.5,0.5,40.28241,1.997038724,79.49,1,0.469,1.997111821,0,40.28241,1.997111821,,,03/10/2021,7.379267413,63.63230011,8.623118875
06/01/2021 18:00,06/01/2021,82.23,0,0,0,0.5,0,1.997003724,70.22,0,0,1.497111821,0.5,0,1.997076821,,,04/10/2021,7.377114514,50.91824157,6.902189396
06/01/2021 18:30,06/01/2021,82.23,0,0,0,0,0,1.997003724,71.57,0,0,1.497111821,0,0,1.997076821,,,05/10/2021,7.375049211,69.7446269,9.45683546
06/01/2021 19:00,06/01/2021,71.48,0,0,0,0,0,1.997003724,75.26,0,0,1.497111821,0,0,1.997076821,,,06/10/2021,7.373491644,58.04573283,7.872217891
06/01/2021 19:30,06/01/2021,71.48,0,0,0,0,0,1.997003724,76.77,0,0,1.497111821,0,0,1.997076821,,,07/10/2021,7.371164752,101.3293306,13.74671901
06/01/2021 20:00,06/01/2021,67.82,-0.132196162,-0.066098081,0,0,-4.482771855,1.997003724,80.79,1,0.469,1.497111821,0,38.74780211,1.997076821,,,08/10/2021,9.244821232,97.53464736,10.5501929
